VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.000000e+00 3.535534e-01 6.396450e-01 1.485167e+00 1.039212e+00 5.578335e-01 1.640462e+00 3 0 3.240889e-01 -7.504334e-01 1.127909e+00 2.036632e-02 1.878343e+00
1.000000e+00 4.353553e+00 1.001412e+00 9.937482e-01 9.971147e-01 1.001629e+00 1.189641e+00 3 0 -7.822776e-04 6.248237e-02 4.446060e-03 -1.484905e-02 -5.803631e-02
3.535534e-01 3.137063e+00 9.896901e-01 8.022047e-01 9.683912e-01 9.893613e-01 1.062961e+00 3 0 3.335156e-02 2.691612e-01 3.337707e-02 7.235934e-02 -2.357842e-01
2.679490e-08 4.000000e+00 1.005532e+00 9.786984e-01 9.965237e-01 1.006427e+00 1.179944e+00 3 0 -5.629690e-02 1.679712e-01 -5.003081e-03 2.054658e-02 -1.729743e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.000000e+00 4.353553e+00 1.000516e+00 9.928009e-01 9.996999e-01 1.000741e+00 1.190620e+00 3 0 1.113475e-02 9.085930e-03 -1.901011e-03 5.417137e-03 -1.098694e-02
6.464466e-01 5.243092e+00 9.997563e-01 9.993321e-01 9.997843e-01 9.996973e-01 1.194736e+00 3 0 -5.517210e-03 7.346174e-03 1.702952e-03 -2.649055e-03 -5.643221e-03
2.679490e-08 4.000000e+00 1.002251e+00 9.854034e-01 9.980335e-01 1.002025e+00 1.185488e+00 3 0 -1.125952e-02 2.914784e-02 2.151988e-03 5.864741e-03 -2.699585e-02
-3.535534e-01 4.862937e+00 9.989080e-01 1.000617e+00 9.993870e-01 9.986468e-01 1.195388e+00 3 0 -2.330987e-03 7.764023e-03 -2.444756e-04 -1.023879e-04 -8.008499e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.464466e-01 5.243092e+00 9.995430e-01 9.998437e-01 9.995442e-01 9.993494e-01 1.194979e+00 3 0 -2.167447e-03 1.152042e-03 8.193188e-04 -1.086970e-04 -3.327229e-04
5.000000e-01 6.191342e+00 9.998972e-01 1.000135e+00 9.998943e-01 9.998525e-01 1.195273e+00 3 0 6.197796e-04 -3.367622e-04 -4.260475e-04 7.524889e-04 -8.928534e-05
-3.535534e-01 4.862937e+00 9.992553e-01 1.000116e+00 9.994618e-01 9.991067e-01 1.195065e+00 3 0 1.988116e-03 -1.207835e-03 -1.082624e-03 5.141254e-04 1.252113e-04
-5.000000e-01 5.808658e+00 1.000113e+00 9.997944e-01 9.999775e-01 1.000133e+00 1.195081e+00 3 0 -9.104857e-05 4.063567e-04 -1.609010e-04 4.855522e-04 -5.672577e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 6.191342e+00 9.999783e-01 1.000040e+00 9.999874e-01 9.999735e-01 1.195248e+00 3 0 4.265742e-04 -3.190488e-04 -2.888285e-04 2.773874e-04 3.022034e-05
6.464466e-01 7.243092e+00 1.000031e+00 9.999736e-01 1.000030e+00 1.000043e+00 1.195224e+00 3 0 -8.406002e-05 7.032156e-05 6.618293e-05 -9.533928e-05 -4.138632e-06
-5.000000e-01 5.808658e+00 1.000061e+00 9.999038e-01 9.999985e-01 1.000066e+00 1.195167e+00 3 0 -2.598447e-04 3.863538e-04 2.343909e-04 6.611476e-06 -1.519630e-04
-3.535534e-01 6.862937e+00 9.999826e-01 1.000036e+00 9.999994e-01 9.999797e-01 1.195252e+00 3 0 -5.484074e-05 -4.022653e-06 2.919221e-05 -2.003733e-05 3.321486e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.464466e-01 7.243092e+00 1.000012e+00 9.999902e-01 1.000010e+00 1.000015e+00 1.195227e+00 3 0 -5.633189e-05 6.358141e-05 5.999036e-05 -7.443615e-05 -3.591058e-06
9.999999e-01 8.353553e+00 9.999935e-01 1.000004e+00 9.999934e-01 9.999910e-01 1.195229e+00 3 0 9.906753e-06 -1.115329e-05 -1.108785e-05 1.436309e-05 6.543370e-08
-3.535534e-01 6.862937e+00 9.999936e-01 1.000019e+00 1.000001e+00 9.999937e-01 1.195240e+00 3 0 3.440804e-06 -5.687820e-05 -3.391570e-05 1.640465e-05 2.296250e-05
-5.358979e-08 8.000000e+00 1.000003e+00 9.999937e-01 1.000002e+00 1.000004e+00 1.195226e+00 3 0 1.761493e-05 -6.911848e-06 -8.991042e-06 -2.227248e-06 -2.079194e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.000000e+00 5.000000e-01 8.523818e-01 1.126733e+00 1.744052e+00 8.102984e-01 1.799831e+00 3 0 -2.050491e-01 -2.815118e-01 2.934748e-01 -2.671139e-01 5.749867e-01
2.353553e+00 1.480847e+00 9.930481e-01 8.030448e-01 1.460047e+00 1.008037e+00 1.397787e+00 3 0 1.800789e-01 -4.229050e-01 -1.689128e-02 -3.233029e-01 4.060138e-01
1.000000e+00 3.535534e-01 6.352285e-01 1.504059e+00 1.184588e+00 5.532347e-01 1.733842e+00 3 0 -4.003003e-01 -5.476102e-01 1.076707e+00 -8.467196e-02 1.624317e+00
1.353553e+00 1.436928e+00 7.121054e-01 6.184349e-01 1.508668e+00 6.372258e-01 1.456743e+00 3 0 3.262207e-01 -1.014938e+00 -8.121038e-02 3.344351e-01 9.337276e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.353553e+00 1.480847e+00 9.975339e-01 7.592674e-01 1.453062e+00 1.009810e+00 1.377160e+00 3 0 2.290079e-01 -4.737753e-02 -6.614337e-02 -3.129387e-01 -1.876584e-02
2.500000e+00 2.461940e+00 9.922413e-01 8.394611e-01 1.149097e+00 9.905547e-01 1.203734e+00 3 0 2.504494e-01 1.030588e-01 -4.370849e-02 -3.076179e-01 -1.467673e-01
1.353553e+00 1.436928e+00 7.428233e-01 5.331604e-01 1.528375e+00 6.572390e-01 1.454399e+00 3 0 2.767484e-01 -1.334660e-01 -2.159763e-02 -4.260352e-01 1.118684e-01
1.500000e+00 2.461940e+00 9.934170e-01 5.696209e-01 1.180631e+00 9.964828e-01 1.106174e+00 3 0 2.901289e-01 2.003302e-02 1.448331e-02 -2.706950e-01 -5.549714e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.500000e+00 2.461940e+00 9.781947e-01 8.462485e-01 1.145025e+00 9.707937e-01 1.207912e+00 3 0 2.641906e-01 1.601008e-01 -6.398684e-02 -1.492088e-01 -2.240877e-01
2.353553e+00 3.480847e+00 9.979056e-01 9.587615e-01 1.014351e+00 9.982582e-01 1.179420e+00 3 0 8.240775e-02 1.200024e-01 3.561250e-03 -1.181585e-01 -1.164412e-01
1.500000e+00 2.461940e+00 9.800512e-01 5.563820e-01 1.185375e+00 9.804328e-01 1.106477e+00 3 0 3.190769e-01 3.431214e-01 2.081005e-02 -1.691327e-01 -3.223113e-01
1.353553e+00 3.436928e+00 1.008217e+00 8.809623e-01 1.016184e+00 1.013649e+00 1.133588e+00 3 0 4.152734e-02 3.836018e-01 1.313832e-02 -1.656695e-01 -3.704635e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.353553e+00 3.480847e+00 9.964507e-01 9.628306e-01 1.015033e+00 9.953433e-01 1.183069e+00 3 0 6.856336e-02 6.405928e-02 -4.293034e-03 -1.640208e-02 -6.835232e-02
2.000000e+00 4.500000e+00 9.999298e-01 9.963795e-01 9.990149e-01 9.993814e-01 1.192804e+00 3 0 -4.972792e-03 2.928458e-02 4.253249e-03 -1.414843e-02 -2.503133e-02
1.353553e+00 3.436928e+00 9.980653e-01 9.030502e-01 1.017908e+00 9.961990e-01 1.151119e+00 3 0 3.343628e-02 1.629693e-01 4.621076e-03 -1.997138e-02 -1.583482e-01
1.000000e+00 4.353553e+00 9.995615e-01 9.951788e-01 9.970216e-01 9.987181e-01 1.191071e+00 3 0 -8.758182e-03 7.153032e-02 4.117911e-03 -1.752053e-02 -6.741240e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.000000e+00 4.500000e+00 9.987693e-01 9.974761e-01 9.993505e-01 9.981093e-01 1.193727e+00 3 0 -1.389102e-04 4.813786e-03 1.765279e-04 9.253760e-04 -4.637258e-03
1.646447e+00 5.480847e+00 9.996192e-01 1.000036e+00 9.996663e-01 9.995750e-01 1.195077e+00 3 0 7.565073e-04 1.657718e-03 -3.480966e-04 1.619045e-04 -2.005814e-03
1.000000e+00 4.353553e+00 9.984792e-01 9.946892e-01 9.994272e-01 9.979240e-01 1.192047e+00 3 0 6.049106e-03 5.671464e-03 -1.499900e-03 5.422038e-03 -7.171364e-03
6.464466e-01 5.243092e+00 1.000056e+00 9.990317e-01 9.998210e-01 1.000159e+00 1.194482e+00 3 0 -9.608019e-04 6.006031e-03 3.043098e-04 -2.357186e-03 -5.701721e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.646447e+00 5.480847e+00 9.997780e-01 9.999650e-01 9.998129e-01 9.997200e-01 1.195131e+00 3 0 9.478401e-04 -1.013323e-05 -2.385361e-04 4.915207e-04 -2.284029e-04
1.500000e+00 6.461940e+00 1.000052e+00 9.999686e-01 1.000030e+00 1.000056e+00 1.195225e+00 3 0 -1.665209e-04 7.658152e-05 1.214683e-04 7.423036e-05 4.488683e-05
6.464466e-01 5.243092e+00 9.999165e-01 9.994710e-01 9.996855e-01 9.998611e-01 1.194758e+00 3 0 -6.830191e-04 1.609713e-03 4.838682e-04 -5.854971e-05 -1.125844e-03
5.000000e-01 6.191342e+00 9.998813e-01 1.000144e+00 9.998933e-01 9.998272e-01 1.195283e+00 3 0 -2.068795e-04 5.932291e-05 7.377274e-07 4.934876e-04 -5.858518e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.500000e+00 6.461940e+00 1.000030e+00 9.999814e-01 1.000022e+00 1.000039e+00 1.195226e+00 3 0 -1.259749e-04 6.789375e-05 1.338968e-04 -5.986984e-05 6.600302e-05
1.646447e+00 7.480847e+00 9.999926e-01 1.000005e+00 9.999954e-01 9.999917e-01 1.195230e+00 3 0 8.495658e-06 7.228489e-06 -1.931288e-05 -1.652964e-05 -2.654137e-05
5.000000e-01 6.191342e+00 9.999402e-01 1.000069e+00 9.999559e-01 9.999224e-01 1.195254e+00 3 0 3.066077e-05 -2.424039e-04 -6.222684e-05 2.077806e-04 1.801770e-04
6.464466e-01 7.243092e+00 1.000025e+00 9.999795e-01 1.000026e+00 1.000035e+00 1.195226e+00 3 0 3.963393e-05 1.934737e-06 -3.570212e-05 -1.325127e-05 -3.763686e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.646447e+00 7.480847e+00 9.999941e-01 1.000004e+00 9.999948e-01 9.999921e-01 1.195229e+00 3 0 8.248987e-06 -9.174429e-06 -2.270024e-05 1.060902e-05 -1.352581e-05
2.000000e+00 8.500000e+00 1.000001e+00 9.999992e-01 1.000000e+00 1.000001e+00 1.195228e+00 3 0 5.709806e-07 -5.667190e-06 6.019386e-07 8.779011e-06 6.269128e-06
6.464466e-01 7.243092e+00 1.000012e+00 9.999913e-01 1.000013e+00 1.000016e+00 1.195229e+00 3 0 1.061046e-05 2.989810e-05 -3.240251e-06 -4.250068e-05 -3.313835e-05
9.999999e-01 8.353553e+00 9.999956e-01 1.000003e+00 9.999950e-01 9.999940e-01 1.195228e+00 3 0 -6.277978e-06 -1.867113e-06 8.348239e-06 -9.823823e-07 1.021535e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.000000e+00 3.535534e-01 1.007238e+00 1.068665e+00 1.266165e+00 1.009335e+00 1.398855e+00 3 0 -1.102589e-01 -2.642049e-02 -4.493311e-01 1.130659e-01 -4.229106e-01
3.353553e+00 1.243092e+00 9.832182e-01 9.995638e-01 1.160202e+00 9.770759e-01 1.298334e+00 3 0 9.686530e-02 -1.366848e-01 -3.371486e-01 -1.757701e-02 -2.004638e-01
2.000000e+00 5.000000e-01 8.512199e-01 1.148088e+00 1.724378e+00 8.001302e-01 1.805865e+00 3 0 -8.566489e-02 -3.399138e-01 -5.196638e-01 5.088276e-02 -1.797501e-01
2.353553e+00 1.480847e+00 9.755524e-01 8.247395e-01 1.459545e+00 9.765219e-01 1.416151e+00 3 0 1.311278e-01 -3.846065e-01 -3.182075e-01 -1.960848e-01 6.639896e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.353553e+00 1.243092e+00 9.841405e-01 9.905232e-01 1.156634e+00 9.788082e-01 1.290507e+00 3 0 1.430734e-01 -5.719251e-02 -3.486932e-01 -6.096820e-02 -2.915007e-01
3.500000e+00 2.191342e+00 9.969348e-01 9.729716e-01 1.053939e+00 9.968747e-01 1.212314e+00 3 0 1.306484e-01 -3.469301e-02 -1.446286e-01 -8.554410e-02 -1.099356e-01
2.353553e+00 1.480847e+00 9.879640e-01 7.880288e-01 1.453800e+00 9.907606e-01 1.395606e+00 3 0 2.485941e-01 -6.061957e-02 -3.334840e-01 -2.649079e-01 -2.728644e-01
2.500000e+00 2.461940e+00 1.004956e+00 8.387567e-01 1.156390e+00 1.008352e+00 1.205309e+00 3 0 1.478803e-01 7.087147e-02 -1.604520e-01 -2.886267e-01 -2.313234e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.500000e+00 2.191342e+00 9.977837e-01 9.703205e-01 1.051798e+00 9.974650e-01 1.209621e+00 3 0 1.497412e-01 3.099828e-02 -1.280787e-01 -5.882594e-02 -1.590770e-01
3.353553e+00 3.243092e+00 9.989929e-01 9.877276e-01 1.010352e+00 9.981606e-01 1.194655e+00 3 0 4.038373e-02 2.749786e-02 -2.166353e-02 -4.549339e-02 -4.916139e-02
2.500000e+00 2.461940e+00 9.950186e-01 8.413910e-01 1.148231e+00 9.930085e-01 1.204300e+00 3 0 1.533522e-01 1.368188e-01 -1.282864e-01 -1.628326e-01 -2.651052e-01
2.353553e+00 3.480847e+00 9.973950e-01 9.584213e-01 1.016855e+00 9.968945e-01 1.181266e+00 3 0 5.745350e-02 1.307003e-01 -3.017422e-02 -1.262902e-01 -1.608745e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.353553e+00 3.243092e+00 9.987360e-01 9.892137e-01 1.007671e+00 9.980236e-01 1.193844e+00 3 0 3.142293e-02 2.074547e-02 -1.277750e-02 -1.616163e-02 -3.352297e-02
3.000000e+00 4.353553e+00 9.991914e-01 9.985052e-01 9.996716e-01 9.989538e-01 1.194281e+00 3 0 3.304757e-03 8.629424e-03 2.950225e-04 -4.680949e-03 -8.334402e-03
2.353553e+00 3.480847e+00 9.953514e-01 9.643322e-01 1.015515e+00 9.938621e-01 1.184467e+00 3 0 3.968619e-02 5.598226e-02 -1.203812e-02 -2.333014e-02 -6.802038e-02
2.000000e+00 4.500000e+00 9.996739e-01 9.962828e-01 9.991002e-01 9.991679e-01 1.192773e+00 3 0 5.856043e-03 2.945366e-02 -1.407748e-03 -1.460582e-02 -3.086141e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.000000e+00 4.353553e+00 9.992981e-01 9.987887e-01 9.997195e-01 9.990341e-01 1.194495e+00 3 0 2.040267e-03 2.226382e-03 3.544617e-04 2.794224e-04 -1.871920e-03
2.646447e+00 5.436928e+00 9.999064e-01 9.999263e-01 9.998354e-01 9.998552e-01 1.195117e+00 3 0 -5.606123e-05 8.202166e-04 2.656370e-04 2.097866e-04 -5.545796e-04
2.000000e+00 4.500000e+00 9.989993e-01 9.972340e-01 9.994137e-01 9.983837e-01 1.193594e+00 3 0 1.905588e-03 5.475690e-03 5.454722e-04 9.032422e-04 -4.930218e-03
1.646447e+00 5.480847e+00 9.996247e-01 1.000018e+00 9.996201e-01 9.995671e-01 1.195047e+00 3 0 -1.538663e-04 1.829595e-03 9.685032e-05 2.161608e-04 -1.732745e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.646447e+00 5.436928e+00 9.998982e-01 9.999485e-01 9.998665e-01 9.998588e-01 1.195142e+00 3 0 -1.043162e-04 9.505070e-05 1.829659e-04 2.182867e-04 8.791517e-05
2.500000e+00 6.461940e+00 9.999985e-01 1.000014e+00 1.000006e+00 1.000000e+00 1.195240e+00 3 0 -1.766210e-06 3.696606e-05 -3.788273e-05 1.097152e-04 -7.484879e-05
1.646447e+00 5.480847e+00 9.997103e-01 1.000010e+00 9.997568e-01 9.996399e-01 1.195131e+00 3 0 2.892894e-05 -3.733829e-05 1.709270e-05 5.668426e-04 5.443098e-05
1.500000e+00 6.461940e+00 1.000041e+00 9.999863e-01 1.000034e+00 1.000041e+00 1.195241e+00 3 0 6.998877e-05 -4.800936e-06 -2.345247e-05 1.351244e-04 -1.865153e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.500000e+00 6.461940e+00 1.000005e+00 1.000012e+00 1.000011e+00 1.000007e+00 1.195241e+00 3 0 1.397010e-05 -2.250521e-05 -3.628898e-05 8.418163e-06 -1.378377e-05
2.646447e+00 7.436928e+00 1.000002e+00 9.999974e-01 1.000002e+00 1.000003e+00 1.195228e+00 3 0 5.592891e-06 -1.213346e-05 1.588972e-06 -1.801822e-05 1.372244e-05
1.500000e+00 6.461940e+00 1.000033e+00 9.999866e-01 1.000031e+00 1.000040e+00 1.195235e+00 3 0 3.796662e-05 7.829691e-06 1.261837e-06 -3.693004e-05 -6.567854e-06
1.646447e+00 7.480847e+00 9.999967e-01 1.000000e+00 9.999973e-01 9.999978e-01 1.195227e+00 3 0 -1.413301e-05 1.699522e-05 7.008570e-06 -3.604639e-05 -9.986650e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.646447e+00 7.436928e+00 1.000001e+00 9.999976e-01 1.000000e+00 1.000001e+00 1.195227e+00 3 0 2.543941e-06 3.353253e-06 3.736853e-06 -8.581047e-06 3.836004e-07
3.000000e+00 8.353553e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.279474e-06 -3.093473e-07 3.388163e-06 7.547578e-06 3.697511e-06
1.646447e+00 7.480847e+00 9.999956e-01 1.000001e+00 9.999951e-01 9.999948e-01 1.195227e+00 3 0 -1.017699e-05 5.450054e-06 5.308366e-06 -3.473155e-06 -1.416875e-07
2.000000e+00 8.500000e+00 9.999997e-01 9.999999e-01 9.999995e-01 9.999993e-01 1.195228e+00 3 0 5.835662e-07 -5.373296e-06 -1.250416e-08 9.577070e-06 5.360792e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.000000e+00 2.679490e-08 9.962353e-01 1.001333e+00 1.013394e+00 9.939563e-01 1.205431e+00 3 0 -4.669774e-02 2.275713e-02 -1.413946e-01 4.167581e-02 -1.641517e-01
4.353553e+00 8.629373e-01 1.000606e+00 1.004713e+00 1.005235e+00 1.000596e+00 1.201180e+00 3 0 1.456503e-02 -4.875456e-04 -1.026916e-01 3.981281e-02 -1.022040e-01
3.000000e+00 3.535534e-01 1.008832e+00 1.058477e+00 1.217321e+00 1.012904e+00 1.360615e+00 3 0 -8.432996e-02 -3.223846e-02 -2.786725e-01 5.626840e-02 -2.464341e-01
3.353553e+00 1.243092e+00 1.002255e+00 9.914712e-01 1.138514e+00 1.003232e+00 1.275318e+00 3 0 -3.035382e-02 -8.167314e-02 -1.858023e-01 -3.273277e-02 -1.041291e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.353553e+00 8.629373e-01 1.000743e+00 1.005449e+00 1.007164e+00 1.000729e+00 1.202776e+00 3 0 2.125020e-02 -4.145156e-03 -1.141564e-01 2.049662e-02 -1.100113e-01
4.500000e+00 1.808658e+00 1.001158e+00 1.002433e+00 1.006079e+00 1.001390e+00 1.200179e+00 3 0 2.272456e-02 -9.036043e-03 -4.218535e-02 3.585460e-03 -3.314930e-02
3.353553e+00 1.243092e+00 1.002907e+00 9.833900e-01 1.137908e+00 1.004055e+00 1.270349e+00 3 0 1.471187e-03 -2.594729e-02 -1.873064e-01 -6.239589e-02 -1.613591e-01
3.500000e+00 2.191342e+00 1.002055e+00 9.742373e-01 1.049342e+00 1.003412e+00 1.209335e+00 3 0 2.826064e-02 -7.442278e-03 -8.322931e-02 -8.673135e-02 -7.578703e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.500000e+00 1.808658e+00 1.001484e+00 1.001700e+00 1.006191e+00 1.001909e+00 1.199693e+00 3 0 2.573693e-02 2.052219e-04 -4.210188e-02 -9.383756e-03 -4.230710e-02
4.353553e+00 2.862937e+00 1.000670e+00 9.994828e-01 1.002113e+00 1.000955e+00 1.196013e+00 3 0 8.275826e-03 -5.065862e-04 -8.827928e-03 -5.435863e-03 -8.321342e-03
3.500000e+00 2.191342e+00 1.001350e+00 9.733208e-01 1.046171e+00 1.002249e+00 1.207120e+00 3 0 4.146809e-02 1.880835e-02 -6.774113e-02 -4.847934e-02 -8.654948e-02
3.353553e+00 3.243092e+00 9.989807e-01 9.898208e-01 1.009349e+00 9.982542e-01 1.195224e+00 3 0 2.152364e-02 2.133762e-02 -2.388502e-02 -3.921829e-02 -4.522264e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
